3.3	2.4	0
3.3	2.5	0
3.3	2.6	0
3.3	2.7	0
3.3	2.8	0
3.3	2.9	0
3.3	3	0
3.3	3.1	0
3.3	3.2	0
3.3	3.3	0
3.3	3.4	0
3.3	3.5	0
3.3	3.6	0
3.3	3.7	0
3.3	3.8	0
3.3	3.9	0
3.3	4	0
3.4	0	0
3.4	0.1	0
3.4	0.2	0
3.4	0.3	0
3.4	0.4	0
3.4	0.5	0
3.4	0.6	0
3.4	0.7	0
3.4	0.8	0
3.4	0.9	0
3.4	1	0
3.4	1.1	0
3.4	1.2	0
3.4	1.3	0
3.4	1.4	0
3.4	1.5	0
3.4	1.6	0
3.4	1.7	0
3.4	1.8	0
3.4	1.9	0
3.4	2	0
3.4	2.1	0
3.4	2.2	0
3.4	2.3	0
3.4	2.4	0
3.4	2.5	0
3.4	2.6	0
3.4	2.7	0
3.4	2.8	0
3.4	2.9	0
3.4	3	0
3.4	3.1	0
3.4	3.2	0
3.4	3.3	0
3.4	3.4	0
3.4	3.5	0
3.4	3.6	0
3.4	3.7	0
3.4	3.8	0
3.4	3.9	0
3.4	4	0
3.5	0	0
3.5	0.1	0
3.5	0.2	0
3.5	0.3	0
3.5	0.4	0
3.5	0.5	0
3.5	0.6	0
3.5	0.7	0
3.5	0.8	0
3.5	0.9	0
3.5	1	0
3.5	1.1	0
3.5	1.2	0
3.5	1.3	0
3.5	1.4	0
3.5	1.5	0
3.5	1.6	0
3.5	1.7	0
3.5	1.8	0
3.5	1.9	0
3.5	2	0
3.5	2.1	0
3.5	2.2	0
3.5	2.3	0
3.5	2.4	0
3.5	2.5	0
3.5	2.6	0
3.5	2.7	0
3.5	2.8	0
3.5	2.9	0
3.5	3	0
3.5	3.1	0
3.5	3.2	0
3.5	3.3	0
3.5	3.4	0
3.5	3.5	0
3.5	3.6	0
3.5	3.7	0
3.5	3.8	0
3.5	3.9	0
3.5	4	0
3.6	0	0
3.6	0.1	0
3.6	0.2	0
3.6	0.3	0
3.6	0.4	0
3.6	0.5	0
3.6	0.6	0
3.6	0.7	0
3.6	0.8	0
3.6	0.9	0
3.6	1	0
3.6	1.1	0
3.6	1.2	0
3.6	1.3	0
3.6	1.4	0
3.6	1.5	0
3.6	1.6	0
3.6	1.7	0
3.6	1.8	0
3.6	1.9	0
3.6	2	0
3.6	2.1	0
3.6	2.2	0
3.6	2.3	0
3.6	2.4	0
3.6	2.5	0
3.6	2.6	0
3.6	2.7	0
3.6	2.8	0
3.6	2.9	0
3.6	3	0
3.6	3.1	0
3.6	3.2	0
3.6	3.3	0
3.6	3.4	0
3.6	3.5	0
3.6	3.6	0
3.6	3.7	0
3.6	3.8	0
3.6	3.9	0
3.6	4	0
3.7	0	0
3.7	0.1	0
3.7	0.2	0
3.7	0.3	0
3.7	0.4	0
3.7	0.5	0
3.7	0.6	0
3.7	0.7	0
3.7	0.8	0
3.7	0.9	0
3.7	1	0
3.7	1.1	0
3.7	1.2	0
3.7	1.3	0
3.7	1.4	0
3.7	1.5	0
3.7	1.6	0
3.7	1.7	0
3.7	1.8	0
3.7	1.9	0
3.7	2	0
3.7	2.1	0
3.7	2.2	0
3.7	2.3	0
3.7	2.4	0
3.7	2.5	0
3.7	2.6	0
3.7	2.7	0
3.7	2.8	0
3.7	2.9	0
3.7	3	0
3.7	3.1	0
3.7	3.2	0
3.7	3.3	0
3.7	3.4	0
3.7	3.5	0
3.7	3.6	0
3.7	3.7	0
3.7	3.8	0
3.7	3.9	0
3.7	4	0
3.8	0	0
3.8	0.1	0
3.8	0.2	0
3.8	0.3	0
3.8	0.4	0
3.8	0.5	0
3.8	0.6	0
3.8	0.7	0
3.8	0.8	0
3.8	0.9	0
3.8	1	0
3.8	1.1	0
3.8	1.2	0
3.8	1.3	0
3.8	1.4	0
3.8	1.5	0
3.8	1.6	0
3.8	1.7	0
3.8	1.8	0
3.8	1.9	0
3.8	2	0
3.8	2.1	0
3.8	2.2	0
3.8	2.3	0
3.8	2.4	0
3.8	2.5	0
3.8	2.6	0
3.8	2.7	0
3.8	2.8	0
3.8	2.9	0
3.8	3	0
3.8	3.1	0
3.8	3.2	0
3.8	3.3	0
3.8	3.4	0
3.8	3.5	0
3.8	3.6	0
3.8	3.7	0
3.8	3.8	0
3.8	3.9	0
3.8	4	0
3.9	0	0
3.9	0.1	0
3.9	0.2	0
3.9	0.3	0
3.9	0.4	0
3.9	0.5	0
3.9	0.6	0
3.9	0.7	0
3.9	0.8	0
3.9	0.9	0
3.9	1	0
3.9	1.1	0
3.9	1.2	0
3.9	1.3	0
3.9	1.4	0
3.9	1.5	0
3.9	1.6	0
3.9	1.7	0
3.9	1.8	0
3.9	1.9	0
3.9	2	0
3.9	2.1	0
3.9	2.2	0
3.9	2.3	0
3.9	2.4	0
3.9	2.5	0
3.9	2.6	0
3.9	2.7	0
3.9	2.8	0
3.9	2.9	0
3.9	3	0
3.9	3.1	0
3.9	3.2	0
3.9	3.3	0
3.9	3.4	0
3.9	3.5	0
3.9	3.6	0
3.9	3.7	0
3.9	3.8	0
3.9	3.9	0
3.9	4	0
4	0	0
4	0.1	0
4	0.2	0
4	0.3	0
4	0.4	0
4	0.5	0
4	0.6	0
4	0.7	0
4	0.8	0
4	0.9	0
4	1	0
4	1.1	0
4	1.2	0
4	1.3	0
4	1.4	0
4	1.5	0
4	1.6	0
4	1.7	0
4	1.8	0
4	1.9	0
4	2	0
4	2.1	0
4	2.2	0
4	2.3	0
4	2.4	0
4	2.5	0
4	2.6	0
4	2.7	0
4	2.8	0
4	2.9	0
4	3	0
4	3.1	0
4	3.2	0
4	3.3	0
4	3.4	0
4	3.5	0
4	3.6	0
4	3.7	0
4	3.8	0
4	3.9	0
4	4	0
